time;platform_id;platform_name;lon;lat;wgs_84;epsg;x;y;z;value;unit;location_name
22-01-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.010689752;mgC/l;HUIBGOT
21-02-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.005198016;mgC/l;HUIBGOT
07-03-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.013525027;mgC/l;HUIBGOT
25-03-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.024216639;mgC/l;HUIBGOT
03-04-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.010496299;mgC/l;HUIBGOT
18-04-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.030836755;mgC/l;HUIBGOT
02-05-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.015912213;mgC/l;HUIBGOT
22-05-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.012806621;mgC/l;HUIBGOT
04-06-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.010626466;mgC/l;HUIBGOT
19-06-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.071272867;mgC/l;HUIBGOT
03-07-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.053248072;mgC/l;HUIBGOT
18-07-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.017171309;mgC/l;HUIBGOT
01-08-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.045577643;mgC/l;HUIBGOT
15-08-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.021813077;mgC/l;HUIBGOT
29-08-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.031517215;mgC/l;HUIBGOT
16-09-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.017701625;mgC/l;HUIBGOT
15-10-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.036182527;mgC/l;HUIBGOT
14-11-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.02319745;mgC/l;HUIBGOT
12-12-13 00:00:00;Imares_st_1;HUIBGOT;;;;;;;;0.042816827;mgC/l;HUIBGOT
22-01-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.012309174;mgC/l;RANSGZD
21-02-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.018532486;mgC/l;RANSGZD
07-03-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.030227026;mgC/l;RANSGZD
25-03-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.037947378;mgC/l;RANSGZD
03-04-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.034217742;mgC/l;RANSGZD
18-04-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.01046169;mgC/l;RANSGZD
02-05-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.030489186;mgC/l;RANSGZD
22-05-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.015634545;mgC/l;RANSGZD
04-06-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.017976655;mgC/l;RANSGZD
19-06-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.04303281;mgC/l;RANSGZD
03-07-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.023304894;mgC/l;RANSGZD
18-07-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.032631165;mgC/l;RANSGZD
01-08-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.049797773;mgC/l;RANSGZD
15-08-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.035303267;mgC/l;RANSGZD
29-08-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.078309265;mgC/l;RANSGZD
16-09-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.016593452;mgC/l;RANSGZD
15-10-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.029871373;mgC/l;RANSGZD
14-11-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.035938254;mgC/l;RANSGZD
12-12-13 00:00:00;Imares_st_2;RANSGZD;;;;;;;;0.025516921;mgC/l;RANSGZD
22-01-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.056708367;mgC/l;DOEKGZD
21-02-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.046762034;mgC/l;DOEKGZD
07-03-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.07708597;mgC/l;DOEKGZD
25-03-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.04696079;mgC/l;DOEKGZD
03-04-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.02326324;mgC/l;DOEKGZD
18-04-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.133834144;mgC/l;DOEKGZD
02-05-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.023743195;mgC/l;DOEKGZD
22-05-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.123056144;mgC/l;DOEKGZD
04-06-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.046624127;mgC/l;DOEKGZD
19-06-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.064725883;mgC/l;DOEKGZD
03-07-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.086741152;mgC/l;DOEKGZD
18-07-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.045255075;mgC/l;DOEKGZD
01-08-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.023578355;mgC/l;DOEKGZD
15-08-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.031599577;mgC/l;DOEKGZD
29-08-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.032219439;mgC/l;DOEKGZD
16-09-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.085938504;mgC/l;DOEKGZD
15-10-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.020763903;mgC/l;DOEKGZD
14-11-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.018639294;mgC/l;DOEKGZD
12-12-13 00:00:00;Imares_st_3;DOEKGZD;;;;;;;;0.111921333;mgC/l;DOEKGZD
22-01-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.036093872;mgC/l;PAAPSSD
21-02-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.063557315;mgC/l;PAAPSSD
07-03-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.065698371;mgC/l;PAAPSSD
25-03-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.079263507;mgC/l;PAAPSSD
03-04-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.071046633;mgC/l;PAAPSSD
18-04-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.12040522;mgC/l;PAAPSSD
02-05-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.15326331;mgC/l;PAAPSSD
22-05-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.10420627;mgC/l;PAAPSSD
04-06-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.082708167;mgC/l;PAAPSSD
19-06-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.220523905;mgC/l;PAAPSSD
03-07-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.076103921;mgC/l;PAAPSSD
18-07-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.054748564;mgC/l;PAAPSSD
01-08-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.063969115;mgC/l;PAAPSSD
15-08-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.126872322;mgC/l;PAAPSSD
29-08-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.104907521;mgC/l;PAAPSSD
16-09-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.095045108;mgC/l;PAAPSSD
15-10-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.127125206;mgC/l;PAAPSSD
14-11-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.13350128;mgC/l;PAAPSSD
12-12-13 00:00:00;Imares_st_4;PAAPSSD;;;;;;;;0.080361699;mgC/l;PAAPSSD
22-01-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0;mgC/l;MONDVDDLD
21-02-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.081667988;mgC/l;MONDVDDLD
07-03-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.124419193;mgC/l;MONDVDDLD
25-03-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.077253052;mgC/l;MONDVDDLD
03-04-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.084534087;mgC/l;MONDVDDLD
18-04-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.098771524;mgC/l;MONDVDDLD
02-05-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.149648523;mgC/l;MONDVDDLD
22-05-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.066524773;mgC/l;MONDVDDLD
04-06-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.084010908;mgC/l;MONDVDDLD
19-06-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.058138799;mgC/l;MONDVDDLD
03-07-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.077528303;mgC/l;MONDVDDLD
18-07-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.071098284;mgC/l;MONDVDDLD
01-08-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.100749085;mgC/l;MONDVDDLD
15-08-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.056958506;mgC/l;MONDVDDLD
29-08-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.053704761;mgC/l;MONDVDDLD
16-09-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.066514871;mgC/l;MONDVDDLD
15-10-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.094434798;mgC/l;MONDVDDLD
14-11-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.110393624;mgC/l;MONDVDDLD
12-12-13 00:00:00;Imares_st_5;MONDVDDLD;;;;;;;;0.051598687;mgC/l;MONDVDDLD
22-01-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0;mgC/l;GROOTGTND
21-02-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.083694125;mgC/l;GROOTGTND
07-03-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.042396339;mgC/l;GROOTGTND
25-03-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.106327789;mgC/l;GROOTGTND
03-04-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.094077794;mgC/l;GROOTGTND
18-04-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.081579988;mgC/l;GROOTGTND
02-05-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.090404514;mgC/l;GROOTGTND
22-05-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.138225973;mgC/l;GROOTGTND
04-06-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.168023276;mgC/l;GROOTGTND
19-06-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.082844737;mgC/l;GROOTGTND
03-07-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.070270093;mgC/l;GROOTGTND
18-07-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.065611113;mgC/l;GROOTGTND
01-08-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.075760827;mgC/l;GROOTGTND
15-08-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.053961785;mgC/l;GROOTGTND
29-08-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.063215635;mgC/l;GROOTGTND
16-09-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.09852427;mgC/l;GROOTGTND
15-10-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.113855283;mgC/l;GROOTGTND
14-11-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.074447086;mgC/l;GROOTGTND
12-12-13 00:00:00;Imares_st_6;GROOTGTND;;;;;;;;0.105233333;mgC/l;GROOTGTND
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
